"subject","label","lat","long","pop","thumb","comment","abstract","link"
"http://dbpedia.org/resource/Bedford_Borough","Bedford Borough","52.13333511352539","-0.449999988079071",,"http://upload.wikimedia.org/wikipedia/commons/thumb/5/52/CountyHallRearBedford.JPG/200px-CountyHallRearBedford.JPG","Bedford is a unitary authority with the status of a borough in the ceremonial county of Bedfordshire, England. Its council is based at Bedford, which is also the county town of Bedfordshire. The borough contains one large urban area, the 71st largest in the United Kingdom that comprises Bedford and the adjacent town of Kempston, surrounded by a rural area with many villages.","Bedford is a unitary authority with the status of a borough in the ceremonial county of Bedfordshire, England. Its council is based at Bedford, which is also the county town of Bedfordshire. The borough contains one large urban area, the 71st largest in the United Kingdom that comprises Bedford and the adjacent town of Kempston, surrounded by a rural area with many villages. 75% of the borough's population live in the Bedford Urban Area and the five large villages which surround it, which makes up slightly less than 6% of the total land area of the Borough. The borough is also the location of the Wixams new town development, which received its first residents in 2009.","http://www.bedford.gov.uk/"
"http://dbpedia.org/resource/Borough_of_Milton_Keynes","Borough of Milton Keynes","52.03333282470703","-0.7666666507720947",,"http://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Arms-milton-k.jpg/200px-Arms-milton-k.jpg","The Borough of Milton Keynes is a unitary authority and borough in south central England, at the northern tip of the South East England Region. For ceremonial purposes, it is in the county of Buckinghamshire. though it is legally a county in its own right. It is the most northerly district of the South East region. It borders the non-metropolitan counties of Buckinghamshire (the area under the control of Buckinghamshire County Council), Bedfordshire and Northamptonshire.","The Borough of Milton Keynes is a unitary authority and borough in south central England, at the northern tip of the South East England Region. For ceremonial purposes, it is in the county of Buckinghamshire. though it is legally a county in its own right. It is the most northerly district of the South East region. It borders the non-metropolitan counties of Buckinghamshire (the area under the control of Buckinghamshire County Council), Bedfordshire and Northamptonshire. The principal settlement in the borough is Milton Keynes itself, which accounts for about 33% of its area and 90% of its population.","http://www.miltonkeynes.gov.uk"
"http://dbpedia.org/resource/West_Oxfordshire","West Oxfordshire","51.7933349609375","-1.479166626930237",,"http://upload.wikimedia.org/wikipedia/commons/thumb/1/18/West_Oxfordshire_UK_locator_map.svg/200px-West_Oxfordshire_UK_locator_map.svg.png","West Oxfordshire is a local government district in north west Oxfordshire, England including towns such as Woodstock, Burford, Chipping Norton, Charlbury, and Witney (where the council is based). The area is mainly rural downland and forest, the main activities being farming and associated trades.","West Oxfordshire is a local government district in north west Oxfordshire, England including towns such as Woodstock, Burford, Chipping Norton, Charlbury, and Witney (where the council is based). The area is mainly rural downland and forest, the main activities being farming and associated trades. The district was formed on 1 April 1974, under the Local Government Act 1972, by a merger of the municipal boroughs of Chipping Norton and Witney urban district, and Chipping Norton Rural District and Witney Rural District. West Oxfordshire lies within the River Thames catchment area, with the Thames itself and its tributaries including the River Evenlode and River Windrush running through the area. Parts of the district suffered severe flooding during the 2007 floods in the UK.","http://www.westoxon.gov.uk/"
"http://dbpedia.org/resource/Borough_of_Halton","Borough of Halton","53.33333206176758","-2.75",,"http://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Halton_council_coat_of_arms.jpg/200px-Halton_council_coat_of_arms.jpg","Halton is a local government district in North West England, with borough status and administered by a unitary authority. It was created in 1974 as a district of Cheshire, and became a unitary authority area on 1 April 1998. It consists of the towns of Widnes and Runcorn and the civil parishes of Hale, Daresbury, Moore, Preston Brook, Halebank and Sandymoor. The district borders Merseyside, Warrington and Cheshire West and Chester.","Halton is a local government district in North West England, with borough status and administered by a unitary authority. It was created in 1974 as a district of Cheshire, and became a unitary authority area on 1 April 1998. It consists of the towns of Widnes and Runcorn and the civil parishes of Hale, Daresbury, Moore, Preston Brook, Halebank and Sandymoor. The district borders Merseyside, Warrington and Cheshire West and Chester. The borough straddles the River Mersey - the area to the north (including Widnes) is historically part of Lancashire, that to the south (including Runcorn) part of Cheshire. Although Halton town dates back to the 12th century (and beyond) when land on both sides of the river belonged to the Barony of Halton, the origin of the District Council was the outcome of the local government commission's suggested reforms of England, in 1969, the Redcliffe-Maud Report. This proposed to create metropolitan counties constituted of Metropolitan District Councils in the most urbanised parts of England. The model was that of the London Boroughs and Greater London Council formed in 1965. South Lancashire and North Cheshire were two of these and two new Metropolitan Counties were to be formed around Liverpool and Manchester/Salford however, the towns of Widnes and Runcorn which lay between these were reluctant to join either. The Commission agreed that the Halton group and Warrington were to become District Councils within Cheshire, as they were detached from Lancashire by the two new Metropolitan Counties controlling the territory to the north. However, the Metropolitan Counties lost their county councils (along with the GLC) in 1986 and any remaining powers were devolved to the constituent Metropolitan Districts which cooperated over joint police authorities and fire services. The district was formally established on 1 April 1974 from Runcorn urban district and part of Runcorn Rural District from Cheshire, and the borough Widnes and the parish of Hale from the Whiston Rural District in Lancashire. On 1 April 1998 Halton became an independent unitary authority, though it is still served by Cheshire Police and Cheshire Fire and Rescue Service, and forms part of Cheshire for ceremonial purposes, such as the Lord Lieutenancy. In January 2009 an agreement was made that Halton will join the local authorities of Liverpool, Sefton, Wirral, Knowsley and St Helens, the five MDCs which constitute the Merseyside County, to form the Liverpool City Region. This effectively reverses the position adopted in the 1970s which created it as an anomaly. As a Unitary Authority its status is the same as the MDCs.","http://www.halton.gov.uk/"
"http://dbpedia.org/resource/South_Bucks","South Bucks","51.57640075683594","-0.6389999985694885",,"http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/South_Bucks_UK_locator_map.svg/200px-South_Bucks_UK_locator_map.svg.png","South Bucks is one of four local government districts in the non-metropolitan county of Buckinghamshire, in South East England. The district was formed on 1 April 1974 by the Local Government Act 1972, by the amalgamation of the area of Beaconsfield Urban District with part of Eton Rural District. The district was originally named Beaconsfield: it was renamed to its present title on on 1 April 1980, following the passing of a resolution by the district council.","South Bucks is one of four local government districts in the non-metropolitan county of Buckinghamshire, in South East England. The district was formed on 1 April 1974 by the Local Government Act 1972, by the amalgamation of the area of Beaconsfield Urban District with part of Eton Rural District. The district was originally named Beaconsfield: it was renamed to its present title on on 1 April 1980, following the passing of a resolution by the district council. It is formally called 'South Bucks' rather than 'South Buckinghamshire'. See List of civil parishes in South Bucks.",
"http://dbpedia.org/resource/Metropolitan_Borough_of_Walsall","Metropolitan Borough of Walsall","52.58000183105469","-1.980000019073486",,"http://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Walsall_Council_House_-_geograph.org.uk_-_711719.jpg/200px-Walsall_Council_House_-_geograph.org.uk_-_711719.jpg","The Metropolitan Borough of Walsall is a local government district in the West Midlands, England, with the status of a metropolitan borough. It is named after its largest settlement, Walsall, but covers a larger area which also includes the towns of Aldridge, Bloxwich, Brownhills, Darlaston and Willenhall. For Eurostat purposes Walsall and Wolverhampton is a NUTS 3 region (code UKG35) and is one of five boroughs or unitary districts that comprise the ""West Midlands"" NUTS 2 region.","The Metropolitan Borough of Walsall is a local government district in the West Midlands, England, with the status of a metropolitan borough. It is named after its largest settlement, Walsall, but covers a larger area which also includes the towns of Aldridge, Bloxwich, Brownhills, Darlaston and Willenhall. For Eurostat purposes Walsall and Wolverhampton is a NUTS 3 region (code UKG35) and is one of five boroughs or unitary districts that comprise the ""West Midlands"" NUTS 2 region. The borough had an estimated population of 254,500 in 2007. The current boundaries were set as part of the provisions of the Local Government Act 1972, with a change to the north of the borough in 1994. It is bounded on the west by the City of Wolverhampton, the south by the Metropolitan Borough of Sandwell, to the south east by the City of Birmingham, and by the Staffordshire districts of Lichfield, Cannock Chase and South Staffordshire to the east, north and northwest respectively. Most of the borough is highly industrialised and densely populated, but areas around the north and east of the borough are open space. In 1986 the borough became an effective unitary authority when the West Midlands County Council was abolished. However it remains part of the West Midlands for ceremonial purposes, and for functions such as policing, fire and public transport.","http://www.walsall.gov.uk/"
"http://dbpedia.org/resource/Rackenford","Rackenford","50.95166778564453","-3.636666774749756",,"http://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Rackenford.png/200px-Rackenford.png","Rackenford is a village and civil parish in North Devon, England. It is roughly located 7.31 miles North West of Tiverton and 20 miles South East of Barnstaple","Rackenford is a village and civil parish in North Devon, England. It is roughly located 7.31 miles North West of Tiverton and 20 miles South East of Barnstaple",
"http://dbpedia.org/resource/Bedford_Borough","Bedford Borough","52.13444519042969","-0.449999988079071",,"http://upload.wikimedia.org/wikipedia/commons/thumb/5/52/CountyHallRearBedford.JPG/200px-CountyHallRearBedford.JPG","Bedford is a unitary authority with the status of a borough in the ceremonial county of Bedfordshire, England. Its council is based at Bedford, which is also the county town of Bedfordshire. The borough contains one large urban area, the 71st largest in the United Kingdom that comprises Bedford and the adjacent town of Kempston, surrounded by a rural area with many villages.","Bedford is a unitary authority with the status of a borough in the ceremonial county of Bedfordshire, England. Its council is based at Bedford, which is also the county town of Bedfordshire. The borough contains one large urban area, the 71st largest in the United Kingdom that comprises Bedford and the adjacent town of Kempston, surrounded by a rural area with many villages. 75% of the borough's population live in the Bedford Urban Area and the five large villages which surround it, which makes up slightly less than 6% of the total land area of the Borough. The borough is also the location of the Wixams new town development, which received its first residents in 2009.","http://www.bedford.gov.uk/"
"http://dbpedia.org/resource/Ashfield","Ashfield","53.04999923706055","-1.299999952316284",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Ashfield_UK_locator_map.svg/200px-Ashfield_UK_locator_map.svg.png","Ashfield is a local government district in western Nottinghamshire, England. According to the 2001 UK census, it has a population of 111,387. The district is mostly urban and contains parts of both the Nottingham Urban Area and the Mansfield Urban Area. The area has a tradition of coal mining. There are three towns in the district; the largest being Sutton-in-Ashfield.","Ashfield is a local government district in western Nottinghamshire, England. According to the 2001 UK census, it has a population of 111,387. The district is mostly urban and contains parts of both the Nottingham Urban Area and the Mansfield Urban Area. The area has a tradition of coal mining. There are three towns in the district; the largest being Sutton-in-Ashfield. Settlements in the district include the following: Annesley, Annesley Woodhouse Felley Hucknall, Huthwaite Jacksdale Kirkby-in-Ashfield Selston, Stanton Hill, Sutton-in-Ashfield Teversal Underwood The district was formed on 1 April 1974, under the Local Government Act 1972, by the merger of urban districts of Hucknall, Kirkby-in-Ashfield, and Sutton-in-Ashfield and parts of Basford Rural District namely the parishes of Annesley, Felley and Selston. In spring 1986, all departments, except for Direct Works, moved into purpose-built office accommodation in the centre of Kirkby-in-Ashfield. These offices provide civic accommodation for members, together with a Council Chamber and two Committee Rooms. District Offices have been maintained at Watnall Road, Hucknall, and Fox Street, Sutton-in-Ashfield, to cater for housing matters and cash receipts on a local basis.","http://www.ashfield-dc.gov.uk/"
"http://dbpedia.org/resource/Thanet","Thanet","51.36666488647461","1.383333325386047",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Thanet_UK_locator_map.svg/200px-Thanet_UK_locator_map.svg.png","Thanet is a local government district of Kent, England which was formed under the Local Government Act 1972, and came into being on 1 April 1974. The Isle of Thanet makes up the major part of the District. The district, which is governed by Thanet District Council, is located on the north eastern tip of Kent, and is predominantly coastal, with north, east and southeast facing coastlines. It is bordered by the City of Canterbury district to the west, and the Dover district to the south.","Thanet is a local government district of Kent, England which was formed under the Local Government Act 1972, and came into being on 1 April 1974. The Isle of Thanet makes up the major part of the District. The district, which is governed by Thanet District Council, is located on the north eastern tip of Kent, and is predominantly coastal, with north, east and southeast facing coastlines. It is bordered by the City of Canterbury district to the west, and the Dover district to the south. The main towns in the district are Margate, Ramsgate and Broadstairs.",
"http://dbpedia.org/resource/East_Hampshire","East Hampshire","51.00550079345703","-0.9082000255584717",,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/East_Hampshire_UK_locator_map.svg/200px-East_Hampshire_UK_locator_map.svg.png","East Hampshire is a local government district in Hampshire, England. Its council is based in Petersfield. Other towns are Alton, Horndean and Whitehill-Bordon. The district was originally to be known as the District Council of Petersfield. It comprised 42 seats and first met on 18 June 1973. For ten months it operated alongside the councils that it was formed to replace: the Alton and Petersfield urban districts along with Alton Rural District and Petersfield Rural District.","East Hampshire is a local government district in Hampshire, England. Its council is based in Petersfield. Other towns are Alton, Horndean and Whitehill-Bordon. The district was originally to be known as the District Council of Petersfield. It comprised 42 seats and first met on 18 June 1973. For ten months it operated alongside the councils that it was formed to replace: the Alton and Petersfield urban districts along with Alton Rural District and Petersfield Rural District. On 8 October 1973, the new council changed its name to the current East Hampshire District Council (or EHDC as it is usually known). On 1 April 1974, the old councils were dissolved, leaving only EHDC. Sandy Hopkins was the first joint Chief Executive in Hampshire when she was appointed to head both EHDC and Havant Borough Council in October 2009. Councillors approved the business case put forward by the Chief Executive for a shared management team between the two authorities in June 2010. The new team took up its position in October 2010 and consists of five Executive Heads reporting to two Executive Directors. This is a reduction in senior management from 15 to 7 positions.","http://www.easthants.gov.uk/"
"http://dbpedia.org/resource/City_of_Wakefield","City of Wakefield","53.68299865722656","-1.498999953269958",,"http://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Wakefield-1.jpg/200px-Wakefield-1.jpg","The City of Wakefield is a local government district in West Yorkshire, England, with the status of a city and metropolitan borough. Wakefield is the district's administrative centre. The district includes the ""Five Towns"" of Normanton, Pontefract, Featherstone, Castleford and Knottingley. Other towns include Ossett, Hemsworth, South Kirkby & Moorthorpe and South Elmsall. The City and borough are governed by Wakefield Metropolitan District Council.","The City of Wakefield is a local government district in West Yorkshire, England, with the status of a city and metropolitan borough. Wakefield is the district's administrative centre. The district includes the ""Five Towns"" of Normanton, Pontefract, Featherstone, Castleford and Knottingley. Other towns include Ossett, Hemsworth, South Kirkby & Moorthorpe and South Elmsall. The City and borough are governed by Wakefield Metropolitan District Council. Wakefield lies between Leeds and Sheffield and is ranked as the 89th largest city in the European Union. In 2010, Wakefield was named as the UK's third 'most musical' City by PRS for Music.","http://www.wakefield.gov.uk/"
"http://dbpedia.org/resource/Wansbeck","Wansbeck","55.16899871826172","-1.574000000953674",,"http://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/NorthumberlandWansbeck.png/200px-NorthumberlandWansbeck.png","Wansbeck was a local government district in south-east Northumberland, England. Its main population centres were Ashington, Bedlington and Newbiggin-by-the-Sea. The area which was bounded by the district is mostly urban, on the North Sea coast north of the Tyneside conurbation. It bordered Blyth Valley district to the south, the border being the River Blyth.","Wansbeck was a local government district in south-east Northumberland, England. Its main population centres were Ashington, Bedlington and Newbiggin-by-the-Sea. The area which was bounded by the district is mostly urban, on the North Sea coast north of the Tyneside conurbation. It bordered Blyth Valley district to the south, the border being the River Blyth. It was formed on 1 April 1974, under the Local Government Act 1972, by the merger of the urban districts of Ashington, Bedlingtonshire and Newbiggin-by-the-Sea. It is named after the River Wansbeck. The district council was abolished as part of the 2009 structural changes to local government in England effective from 1 April 2009 with responsibilities being transferred to Northumberland County Council, a unitary authority.","http://www.wansbeck.gov.uk/"
"http://dbpedia.org/resource/Borough_of_Rugby","Borough of Rugby","52.37519836425781","-1.263700008392334",,"http://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Rugby_UK_locator_map.svg/200px-Rugby_UK_locator_map.svg.png","The Borough of Rugby is a local government district with borough status in eastern Warwickshire, England. The borough comprises the town of Rugby where the council has its headquarters, and the rural areas surrounding the town. The borough has a population of just over 91,000. Of these, over 60,000 live in the town of Rugby, with the remainder living in the rural areas surrounding the town.","The Borough of Rugby is a local government district with borough status in eastern Warwickshire, England. The borough comprises the town of Rugby where the council has its headquarters, and the rural areas surrounding the town. The borough has a population of just over 91,000. Of these, over 60,000 live in the town of Rugby, with the remainder living in the rural areas surrounding the town. The borough stretches from Coventry to the west, to the borders with Northamptonshire and Leicestershire to the east. It borders the Warwickshire districts of Warwick to the south-west, Stratford to the south, and Nuneaton and Bedworth to the north-west.","http://www.rugby.gov.uk"
"http://dbpedia.org/resource/Wyre","Wyre","53.90000152587891","-2.809000015258789",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/LancashireWyre.png/200px-LancashireWyre.png","Wyre is a local government district with borough status in Lancashire, England. Its council is based in Poulton-le-Fylde. The district is named after the River Wyre, which runs through the district. It was formed on 1 April 1974 by the Local Government Act 1972, and was a merger of the municipal borough of Fleetwood, along with Poulton-le-Fylde, Preesall and Thornton-Cleveleys urban districts and Garstang Rural District.","Wyre is a local government district with borough status in Lancashire, England. Its council is based in Poulton-le-Fylde. The district is named after the River Wyre, which runs through the district. It was formed on 1 April 1974 by the Local Government Act 1972, and was a merger of the municipal borough of Fleetwood, along with Poulton-le-Fylde, Preesall and Thornton-Cleveleys urban districts and Garstang Rural District.","http://www.wyrebc.gov.uk/"
"http://dbpedia.org/resource/Dacorum","Dacorum","51.76666641235352","-0.5333333611488342",,"http://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Dacorum_Civic_Centre.JPG/200px-Dacorum_Civic_Centre.JPG","The Borough of Dacorum is a local government district in Hertfordshire, England that includes the towns of Hemel Hempstead, Berkhamsted, Tring and the western part of Kings Langley. The district, which was formed in 1974, had a population of 137,799 in 2001. Its name was taken from the old hundred of Dacorum which covered approximately the same area.","The Borough of Dacorum is a local government district in Hertfordshire, England that includes the towns of Hemel Hempstead, Berkhamsted, Tring and the western part of Kings Langley. The district, which was formed in 1974, had a population of 137,799 in 2001. Its name was taken from the old hundred of Dacorum which covered approximately the same area.","http://www.dacorum.gov.uk/"
"http://dbpedia.org/resource/South_Derbyshire","South Derbyshire","52.79999923706055","-1.533333301544189",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/South_Derbyshire_UK_locator_map.svg/200px-South_Derbyshire_UK_locator_map.svg.png","South Derbyshire is a local government district in Derbyshire, England. It contains a third of the National Forest, and the council offices are in Swadlincote. The district was formed on 1 April 1974 as a merger of the Swadlincote urban district along with Repton Rural District and part of South East Derbyshire Rural District.","South Derbyshire is a local government district in Derbyshire, England. It contains a third of the National Forest, and the council offices are in Swadlincote. The district was formed on 1 April 1974 as a merger of the Swadlincote urban district along with Repton Rural District and part of South East Derbyshire Rural District.","http://www.south-derbys.gov.uk/"
"http://dbpedia.org/resource/East_Staffordshire","East Staffordshire","52.80799865722656","-1.645699977874756",,"http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/East_Staffordshire_UK_locator_map.svg/200px-East_Staffordshire_UK_locator_map.svg.png","East Staffordshire is a local government district with borough status in Staffordshire in England. It has two main towns, Burton upon Trent, famous for its breweries, and Uttoxeter, for its racecourse. Villages in the area include Abbots Bromley, Tutbury, Barton-under-Needwood, Rolleston on Dove, Hanbury, Kingstone, Marchington, Mayfield and The Heath.","East Staffordshire is a local government district with borough status in Staffordshire in England. It has two main towns, Burton upon Trent, famous for its breweries, and Uttoxeter, for its racecourse. Villages in the area include Abbots Bromley, Tutbury, Barton-under-Needwood, Rolleston on Dove, Hanbury, Kingstone, Marchington, Mayfield and The Heath. The borough was formed on 1 April 1974 by the merger of the former county borough of Burton upon Trent with Uttoxeter Urban District, Tutbury Rural District and Uttoxeter Rural District.","http://www.eaststaffsbc.gov.uk/"
"http://dbpedia.org/resource/Tendring","Tendring","51.78333282470703","1.133333325386047",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Tendring_UK_locator_map.svg/200px-Tendring_UK_locator_map.svg.png","Tendring is a local government district in North East Essex, England. It extends from the River Stour in the north, to the coast and the River Colne in the south, with the coast to the East and the town of Colchester to the west. Its council is based in Clacton-on-Sea. Towns in the district include Frinton-on-Sea, Walton-on-the-Naze, Brightlingsea and Harwich. Large villages in the district include St Osyth and Great Bentley.","Tendring is a local government district in North East Essex, England. It extends from the River Stour in the north, to the coast and the River Colne in the south, with the coast to the East and the town of Colchester to the west. Its council is based in Clacton-on-Sea. Towns in the district include Frinton-on-Sea, Walton-on-the-Naze, Brightlingsea and Harwich. Large villages in the district include St Osyth and Great Bentley. Sometimes referred to as the ""Tendring Peninsula"", the district was formed on 1 April 1974 as a merger of the borough of Harwich, with Brightlingsea, Clacton and Frinton and Walton urban districts, and Tendring Rural District. The name Tendring comes from the ancient Tendring Hundred which is named after the small Tendring village at the centre of the area. The Tendring Poor Law Union covered the same area as the present district. During the English civil war, the witch-finder general, Matthew Hopkins carried out many trials throughout this and the surrounding area especially in the town of Manningtree and village of Mistley on the River Stour. The largest town in the Tendring district is Clacton-on-Sea, with a population of 53,000.","http://www.frinton.org/"
"http://dbpedia.org/resource/Borough_of_Colchester","Borough of Colchester","51.88861083984375","0.9036111235618591",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Colchester_UK_locator_map.svg/200px-Colchester_UK_locator_map.svg.png","The Borough of Colchester is a local government district and borough in Essex, England, the district is named after its main town, Colchester. The borough covers an area of 125 square miles and stretches from Dedham Vale on the Suffolk border in the north to Mersea Island on the Colne Estuary in the south. The borough was formed on 1 April 1974 by the merger of the former borough of Colchester with the urban districts of West Mersea and Wivenhoe, along with Lexden and Winstree Rural District.","The Borough of Colchester is a local government district and borough in Essex, England, the district is named after its main town, Colchester. The borough covers an area of 125 square miles and stretches from Dedham Vale on the Suffolk border in the north to Mersea Island on the Colne Estuary in the south. The borough was formed on 1 April 1974 by the merger of the former borough of Colchester with the urban districts of West Mersea and Wivenhoe, along with Lexden and Winstree Rural District.",
"http://dbpedia.org/resource/Adur_District","Adur District",,,,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Adur_UK_locator_map.svg/200px-Adur_UK_locator_map.svg.png","Adur is a local government district of West Sussex, England. It is named after the River Adur and is historically part of the English county of Sussex. The council is based in Shoreham-by-Sea and the district has a population of 59,627 according to the 2001 census. It was created on 1 April 1974 by the merger of Southwick and Shoreham urban districts and the civil parishes of Coombes, Lancing and Sompting from Worthing Rural District.","Adur is a local government district of West Sussex, England. It is named after the River Adur and is historically part of the English county of Sussex. The council is based in Shoreham-by-Sea and the district has a population of 59,627 according to the 2001 census. It was created on 1 April 1974 by the merger of Southwick and Shoreham urban districts and the civil parishes of Coombes, Lancing and Sompting from Worthing Rural District. Sompting, Lancing, Shoreham-by-Sea (or Shoreham) and Southwick form a strip of settlements on the south coast, between Worthing and Brighton and Hove collectively known as the Brighton/Worthing/Littlehampton conurbation. Coombes is inland. Fishersgate and Kingston by Sea (also known as Kingston Buci) are also small areas in the south east of the district. Shoreham Airport is located in the Adur district, west of Shoreham-by-Sea and just east of Lancing. The Adur festival is held in the first two weeks of June every year.",
"http://dbpedia.org/resource/Borough_of_Eastleigh","Borough of Eastleigh","50.94889068603516","-1.310555577278137",,"http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Eastleigh_UK_locator_map.svg/200px-Eastleigh_UK_locator_map.svg.png","The Borough of Eastleigh is a local government district and borough in Hampshire, England, bordering the unitary authority of Southampton, Test Valley, the City of Winchester and the borough of Fareham. Eastleigh is separated from the New Forest by Southampton Water. Water bounds much of the borough, with Southampton Water and the River Hamble bordering the east and southwest of the district.","The Borough of Eastleigh is a local government district and borough in Hampshire, England, bordering the unitary authority of Southampton, Test Valley, the City of Winchester and the borough of Fareham. Eastleigh is separated from the New Forest by Southampton Water. Water bounds much of the borough, with Southampton Water and the River Hamble bordering the east and southwest of the district. The built up nature of neighbouring Southampton and the urban area around the town of Eastleigh contrast with the rural nature of much of the borough, which lies within the Hampshire Basin. The original Eastleigh borough was formed in 1936 following the incorporation of the former Eastleigh Urban District Council. The borough as it is today was formed in 1974, when the existing Borough of Eastleigh expanded to include part of the former Winchester Rural District as a result of the Local Government Act 1972. The name of the borough was chosen by the children's author, Charlotte Mary Yonge. There are eight parishes within the borough, but some areas are unparished and controlled directly by the borough council, which has 44 seats. The council's headquarters is in the town of Eastleigh itself. The borough is also served by seven county councillors and two members of Parliament. The borough's latin motto, ""Salus populi suprema lex"" translates as ""The Welfare of the People is the most important Law"". Eastleigh is considerably more densely populated than South East England, and even England as a whole, with a population of 116,169 in the 2001 census. However, that population is in better general health than the South East region and the country. The borough is served by two motorways and seven railway stations as well as containing an international airport. There is also a ferry linking Hamble-le-Rice in Eastleigh to Warsash in Fareham, and a disused canal running through the north of the borough. There are eight scheduled ancient monuments and around 180 listed buildings in the borough, with Netley Abbey, Bursledon Windmill, the chapel of Netley Hospital, and Netley Castle among them. The borough also contains eight conservation areas and around 20,000 trees protected by tree preservation orders.","http://www.eastleigh.gov.uk/"
"http://dbpedia.org/resource/North_Dorset","North Dorset","50.86080932617188","-2.161602735519409",,"http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/North_Dorset_UK_locator_map.svg/200px-North_Dorset_UK_locator_map.svg.png","North Dorset is a local government district in Dorset, England. It is largely rural, but includes the towns of Blandford Forum, Gillingham, Shaftesbury, Stalbridge and Sturminster Newton. Much of North Dorset is in the River Stour valley and is called the Blackmore Vale. The economy of North Dorset is largely dairy agriculture based.","North Dorset is a local government district in Dorset, England. It is largely rural, but includes the towns of Blandford Forum, Gillingham, Shaftesbury, Stalbridge and Sturminster Newton. Much of North Dorset is in the River Stour valley and is called the Blackmore Vale. The economy of North Dorset is largely dairy agriculture based. The district was formed on 1 April 1974, under the Local Government Act 1972, from the municipal boroughs of Blandford Forum, Shaftesbury, Blandford Rural District, Shaftesbury Rural District and Sturminster Rural District. At the 2001 UK census North Dorset had a population of 61,905, a rise of 8,300 from 1991, with 25,248 households. North Dorset is home to North Dorset Rugby Football Club","http://www.dorsetforyou.com/northdorset"
"http://dbpedia.org/resource/Dover_District","Dover District","51.13000106811523","1.310999989509583",,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Dover_UK_locator_map.svg/200px-Dover_UK_locator_map.svg.png","Dover is a local government district in Kent, England. Dover is its administrative centre. It was formed on 1 April 1974 by the merger of the boroughs of Deal, Dover, and Sandwich along with Dover Rural District and most of Eastry Rural District.","Dover is a local government district in Kent, England. Dover is its administrative centre. It was formed on 1 April 1974 by the merger of the boroughs of Deal, Dover, and Sandwich along with Dover Rural District and most of Eastry Rural District. There are three towns within the district: Dover, Deal and Sandwich; and the parishes below: Alkham Ash Aylesham Capel-le-Ferne Denton with Wootton Eastry Eythorne Goodnestone Great Mongeham Guston Hougham without Langdon Lydden Nonington Northbourne Preston Ringwould with Kingsdown Ripple River Shepherdswell with Coldred Sholden St Margaret-at-Cliffe Staple Stourmouth Sutton by Dover Temple Ewell Tilmanstone Walmer Whitfield Wingham Woodnesborough Worth The northern boundary of the district is the River Stour; on its western side is the district of Canterbury; to the south the parish of Capel-le-Ferne; and to the east the Straits of Dover. The southern part of the latter is the point where the North Downs meets the sea, at the so-called ‘White cliffs of Dover’. Further north along the coast, from Deal onwards, the land is at sea level, where the River Stour enters the sea by a circuitous route. It is here, on the sand-dunes, that the Royal St George's Golf Club, founded in 1887, and of international repute, is situated. In the district are industrial remains of the erstwhile Kent coalfield, situated around Tilmanstone and Betteshanger. Technically speaking, half of the underwater section of the Channel Tunnel is under British Sovereignty and thus part of the district.",
