"subject","label","b","link","img","comment","abstract"
"http://dbpedia.org/resource/Donald_Alastair_Cameron","Donald Alastair Cameron","http://dbpedia.org/resource/Ipswich",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Doncameron2.jpg/200px-Doncameron2.jpg","Donald Alastair Cameron OBE (17 March 1900 – 5 January 1974) was an Australian politician and Minister for Health. Cameron was born in Ipswich, Queensland, and was educated at Ipswich Grammar School and Sydney University, where he graduated in arts and medicine. From 1927 to 1933 he was a medical officer at the Royal Prince Alfred Hospital and the Coast Hospital in Sydney.","Donald Alastair Cameron OBE (17 March 1900 – 5 January 1974) was an Australian politician and Minister for Health. Cameron was born in Ipswich, Queensland, and was educated at Ipswich Grammar School and Sydney University, where he graduated in arts and medicine. From 1927 to 1933 he was a medical officer at the Royal Prince Alfred Hospital and the Coast Hospital in Sydney. In 1933, he married Rhoda Florence McLean and they then settled at Ipswich, where he practised until the Second World War, in which he served as a Colonel in the Australian Army Medical Corps in the Mediterranean and Middle East Theatre and New Guinea. He was mentioned in dispatches and made an Officer of the Order of the British Empire (OBE) in 1946. After the war Cameron joined the newly formed Liberal Party of Australia, and at the 1949 election he was elected to the Australian House of Representatives for the new seat of Oxley, based on Ipswich. He was Minister for Health in the Menzies government from 1956 to 1961. He was also appointed Minister in charge of the Commonwealth Scientific and Industrial Research Organisation in 1960 following Richard Casey's retirement. At the 1961 election he was unexpectedly defeated by the young Australian Labor Party candidate, Bill Hayden. After his defeat, Cameron worked as Commonwealth medical officer in Sydney and was High Commissioner to New Zealand from 1962 to 1965. He was then a general practitioner in the Brisbane suburb of Nundah. He died in the Brisbane suburb of Chermside, survived by his wife, daughter and son."
"http://dbpedia.org/resource/Heini_Adams","Heini Adams","http://dbpedia.org/resource/Worcester",,,"Heini Adams is a professional rugby union player. He currently plays for Union Bordeaux Begles in the Top 14. His first tour with the Springboks was to France, Italy, Ireland and England in the 2009 end of year rugby tests. Before moving to France, Adams played for the South African Super Rugby side the Blue Bulls. He plays at scrum-half. He is known for his anticipation in defence and quick distribution of the ball from behind the scrum.","Heini Adams is a professional rugby union player. He currently plays for Union Bordeaux Begles in the Top 14. His first tour with the Springboks was to France, Italy, Ireland and England in the 2009 end of year rugby tests. Before moving to France, Adams played for the South African Super Rugby side the Blue Bulls. He plays at scrum-half. He is known for his anticipation in defence and quick distribution of the ball from behind the scrum. In June 2010 he joined Bordeaux, ending his international career."
"http://dbpedia.org/resource/Shane_Meadows","Shane Meadows","http://dbpedia.org/resource/East_Staffordshire",,,"Shane Meadows (born 26 December 1972) is an English film director, screenwriter, occasional actor and BAFTA winner.","Shane Meadows (born 26 December 1972) is an English film director, screenwriter, occasional actor and BAFTA winner."
"http://dbpedia.org/resource/Deborah_Moore","Deborah Moore","http://dbpedia.org/resource/London",,,"Deborah Moore (born 27 October 1963) is an English actress and the daughter of actor Roger Moore and Italian actress Luisa Mattioli. She made her debut on TV as a child in the The Persuaders! episode ""The Long Goodbye"" in which her father co-starred alongside Tony Curtis, and early on in her career, she was often billed as ""Deborah Barrymore"". She appeared in such films as Chaplin, Into the Sun and opposite her father in the 1990 comedy, Bullseye!.","Deborah Moore (born 27 October 1963) is an English actress and the daughter of actor Roger Moore and Italian actress Luisa Mattioli. She made her debut on TV as a child in the The Persuaders! episode ""The Long Goodbye"" in which her father co-starred alongside Tony Curtis, and early on in her career, she was often billed as ""Deborah Barrymore"". She appeared in such films as Chaplin, Into the Sun and opposite her father in the 1990 comedy, Bullseye!. She later took on the name Deborah Moore and appeared on the soap opera Days of our Lives. She is probably best known in the UK as the face of the Scottish Widows advertising campaign from 1986 to 1995 when she was replaced by Amanda Lamb. Due to her connection to Roger Moore, she has twice made appearances in James Bond-related productions. She played a secretary in the 1989 biopic Goldeneye: The Secret Life of Ian Fleming and later made a cameo appearance as a flight attendant in the 2002 Bond film, Die Another Day. In 2006, Moore made the film Provoked. Jagmohan Mundhra's film is based on the landmark UK domestic violence case in which Kiranjit Singh Ahluwalia was jailed in London for killing her abusive husband. Based on her story, the film stars Aishwarya Rai as Ahluwalia. Moore plays Jackie, another prison inmate. Moore appears as Alfidia, the mother of a fictionalised Livia, in two 2007 episodes of the HBO/BBC series Rome. In A Necessary Fiction, she is present when a married Livia catches the eye of young Octavian, and both women are pleased when he insists that Livia divorce her current husband to marry him. Later, in De Patre Vostro, Alfidia lightly questions Octavia's loyalty to her family at dinner, and is present when Atia of the Julii finally puts daughter-in-law Livia in her place. In August 2010 Deborah appeared in the season finale of Sherlock, The Great Game, as a victim of Jim Moriarty. Trapped in her car with plastic explosives strapped to her body she was forced to relay messages from Moriarty to Sherlock in order for our hero to solve the first of three mysteries."
"http://dbpedia.org/resource/April_Bloomfield","April Bloomfield","http://dbpedia.org/resource/Birmingham",,,"April Bloomfield (born 1974), is a British chef best known for holding a Michelin star at two restaurants, The Spotted Pig and The Breslin. She had previously worked at a number of restaurants in the United Kingdom, including The River Café and Bibendum. Chef Bloomfield is also noted for achieving the highest score of any single challenger in Iron Chef America history, accomplishing the feat during her 56-53 victory over Michael Symon in 2008.","April Bloomfield (born 1974), is a British chef best known for holding a Michelin star at two restaurants, The Spotted Pig and The Breslin. She had previously worked at a number of restaurants in the United Kingdom, including The River Café and Bibendum. Chef Bloomfield is also noted for achieving the highest score of any single challenger in Iron Chef America history, accomplishing the feat during her 56-53 victory over Michael Symon in 2008."
"http://dbpedia.org/resource/Mabel_Poulton","Mabel Poulton","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Mabel_poulton.jpg/200px-Mabel_poulton.jpg","Mabel Poulton (29 July 1901 – 21 December 1994) was an English film actress, popular in Britain during the era of silent films. Born in London, England, Poulton was working as a stenographer and entered films by chance. Her first role in George Pearson's Nothing Else Matters (1920) was opposite Betty Balfour, who was also making her debut, and the film was a success. Over the next several years, Poulton was cast in a succession of roles, and usually played feisty or mischievous characters.","Mabel Poulton (29 July 1901 – 21 December 1994) was an English film actress, popular in Britain during the era of silent films. Born in London, England, Poulton was working as a stenographer and entered films by chance. Her first role in George Pearson's Nothing Else Matters (1920) was opposite Betty Balfour, who was also making her debut, and the film was a success. Over the next several years, Poulton was cast in a succession of roles, and usually played feisty or mischievous characters. A petite blonde, she also became well regarded for her fashion style, and was a highly recognisable celebrity. In 1928, she starred in The Constant Nymph by Adrian Brunel and received excellent reviews for her performance. By the end of the decade she was considered to be one of Britain's leading screen actresses along with Balfour, and was described by critics as Balfour's only serious rival. The advent of sound film brought a premature end to Poulton's film career. The addition of the microphone revealed Poulton's broad Cockney accent, which was at odds with the characters she had become identified with. Like Clara Bow who faced the same problem as a result of her Brooklyn accent, Poulton struggled to maintain her status. Also like Bow, she attempted to mount a comeback in the mid 1930s, which was well publicised but unsuccessful. She made her final film appearance in 1936. She died in London in 1994 aged 93."
"http://dbpedia.org/resource/Rod_Stewart","Rod Stewart","http://dbpedia.org/resource/North_London","http://www.rodstewart.com/","http://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Rod_Stewart_86.jpg/200px-Rod_Stewart_86.jpg","Roderick David ""Rod"" Stewart, CBE (born 10 January 1945) is a British singer-songwriter and one of the best selling artists of all time, having sold over 100 million records worldwide. In the UK, he has had six consecutive number one albums, and his tally of 62 hit singles include 31 that reached the top 10, six of which gained the number one position. He has had 16 top ten singles in the U. S, with four of these reaching number one on the Billboard Hot 100.","Roderick David ""Rod"" Stewart, CBE (born 10 January 1945) is a British singer-songwriter and one of the best selling artists of all time, having sold over 100 million records worldwide. In the UK, he has had six consecutive number one albums, and his tally of 62 hit singles include 31 that reached the top 10, six of which gained the number one position. He has had 16 top ten singles in the U. S, with four of these reaching number one on the Billboard Hot 100. With his distinctive raspy singing voice, Stewart came to prominence in the late 1960s and early 1970s with The Jeff Beck Group and then Faces. He launched his solo career in 1969 with his debut album An Old Raincoat Won't Ever Let You Down, and his early albums were a fusion of folk music, soul music and R&B. His aggressive blues work with The Jeff Beck Group and Faces influenced heavy metal genres. From the late 1970s through the 1990s, Stewart's music often took on a New Wave or soft rock/MOR quality, and in the early 2000s he released a series of successful albums interpreting the Great American Songbook. In 2008, Billboard magazine ranked him the 17th most successful artist on the ""The Billboard Hot 100 Top All-Time Artists"". A Grammy and Brit Award recipient, he was voted at No. 33 in Q Magazine's list of the top 100 Greatest Singers of all time, and No. 59 on Rolling Stone 100 Greatest Singers of all time. As a solo artist, Stewart was inducted into the US Rock and Roll Hall of Fame in 1994, the UK Music Hall of Fame in 2006 and was inducted a second time into the US Hall of Fame, as a member of The Faces, in 2012."
"http://dbpedia.org/resource/Sue_Holderness","Sue Holderness","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Sue_Holderness.jpg/200px-Sue_Holderness.jpg","Susan J P Holderness (born 28 May 1949) is an English actress. Since 1985 she has played the role of Marlene Boyce in the British sitcom Only Fools and Horses (until 2003) and its spin-off The Green Green Grass (from 2005 until 2009).","Susan J P Holderness (born 28 May 1949) is an English actress. Since 1985 she has played the role of Marlene Boyce in the British sitcom Only Fools and Horses (until 2003) and its spin-off The Green Green Grass (from 2005 until 2009)."
"http://dbpedia.org/resource/John_Barrett_(cricketer)","John Barrett (cricketer)","http://dbpedia.org/resource/Norwich",,,"John Barrett (born 12 November 1946) is a former English cricketer. Barrett was a left-handed batsman who bowled right-arm off break. He was born in Norwich, Norfolk. Barrett made his debut for Norfolk in the 1970 Minor Counties Championship against Lincolnshire. Barrett played Minor counties cricket for Norfolk from 1970 to 1982, which included 40 Minor Counties Championship matches. He made his only List A appearance in 1985 against Leicestershire in the NatWest Trophy.","John Barrett (born 12 November 1946) is a former English cricketer. Barrett was a left-handed batsman who bowled right-arm off break. He was born in Norwich, Norfolk. Barrett made his debut for Norfolk in the 1970 Minor Counties Championship against Lincolnshire. Barrett played Minor counties cricket for Norfolk from 1970 to 1982, which included 40 Minor Counties Championship matches. He made his only List A appearance in 1985 against Leicestershire in the NatWest Trophy. In this match, he was dismissed for a single run by Gordon Parsons."
"http://dbpedia.org/resource/Chuka_Umunna","Chuka Umunna","http://dbpedia.org/resource/London","http://www.chuka.org.uk/","http://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Chuka_at_Lambeth_College.JPG/200px-Chuka_at_Lambeth_College.JPG","Chuka Umunna (born 17 October 1978) is a British Labour Party politician and employment lawyer who has been the Member of Parliament (MP) for Streatham since 2010. On 7 October 2011, after less than eighteen months in Parliament, he was promoted to the Shadow Cabinet as Shadow Business Secretary by the Labour Leader Ed Miliband. Umunna has described himself as being ""One Nation Labour"" and has written articles promoting the Blue Labour trend.","Chuka Umunna (born 17 October 1978) is a British Labour Party politician and employment lawyer who has been the Member of Parliament (MP) for Streatham since 2010. On 7 October 2011, after less than eighteen months in Parliament, he was promoted to the Shadow Cabinet as Shadow Business Secretary by the Labour Leader Ed Miliband. Umunna has described himself as being ""One Nation Labour"" and has written articles promoting the Blue Labour trend."
"http://dbpedia.org/resource/Paul_Miller_(footballer_born_1959)","Paul Miller (footballer born 1959)","http://dbpedia.org/resource/London",,,"Paul Richard Miller (born 11 October 1959) is an English former footballer who played in the Football League for Tottenham Hotspur, Charlton Athletic, Watford, Bournemouth, Brentford and Swansea City. Miller's favoured position was centre back. Miller was born in Stepney, London. In his early years, he played his youth football in the London Borough of Hackney for the ELY (East London Youth) team, winning a league runners-up medal in 1970 at under-11 level.","Paul Richard Miller (born 11 October 1959) is an English former footballer who played in the Football League for Tottenham Hotspur, Charlton Athletic, Watford, Bournemouth, Brentford and Swansea City. Miller's favoured position was centre back. Miller was born in Stepney, London. In his early years, he played his youth football in the London Borough of Hackney for the ELY (East London Youth) team, winning a league runners-up medal in 1970 at under-11 level. Miller began his professional career at Tottenham Hotspur, signing as apprentice in 1976, professional a year later, and spending a season with Skeid in the Norwegian League to gain experience. He was part of Spurs' FA Cup- winning team in 1981, conceding a penalty after bringing down Dave Bennett in the replay which Tottenham won 3–2. He won a second FA Cup-winner's medal with Spurs the following year, and played a key role in their 1983–84 UEFA Cup victory, scoring an away goal in the first leg of the final against Anderlecht. He later played for Charlton Athletic, Watford, A.F.C. Bournemouth, Brentford and Swansea City."
"http://dbpedia.org/resource/Nick_Thornicroft","Nick Thornicroft","http://dbpedia.org/resource/York",,,"Nicholas David ""Nick"" Thornicroft is an English first-class cricketer. He is a left-handed batsman and a right-arm medium-fast bowler, who played first-class cricket for Yorkshire County Cricket Club from 2002 until 2007.","Nicholas David ""Nick"" Thornicroft is an English first-class cricketer. He is a left-handed batsman and a right-arm medium-fast bowler, who played first-class cricket for Yorkshire County Cricket Club from 2002 until 2007."
"http://dbpedia.org/resource/Elizabeth_Shepherd","Elizabeth Shepherd","http://dbpedia.org/resource/London",,,"Elizabeth Shepherd (born 12 August 1936) is an English character actress whose work has spanned the stage and both the big and small screens. Her surname has been alternately billed as ""Shephard"" and ""Sheppard"". In 1960, she appeared in an adaptation of A. J. Cronin's novel, The Citadel. She was the original choice to play Emma Peel in the 1960s television series The Avengers. However, after filming nearly two episodes, Shepherd left the production and was replaced by Diana Rigg.","Elizabeth Shepherd (born 12 August 1936) is an English character actress whose work has spanned the stage and both the big and small screens. Her surname has been alternately billed as ""Shephard"" and ""Sheppard"". In 1960, she appeared in an adaptation of A. J. Cronin's novel, The Citadel. She was the original choice to play Emma Peel in the 1960s television series The Avengers. However, after filming nearly two episodes, Shepherd left the production and was replaced by Diana Rigg. In 1970 she appeared on Broadway in Barry England's Conduct Unbecoming, a story of the British Army in Kipling's India, as Mrs. Hasseltine. She was praised for her performance in Time magazine. Miss Shepherd was pictured in Time along with co-stars and pop singers Jeremy Clyde and Paul Jones, who began their roles as British subalterns in London during 1969. In film she appeared as Lady Rowena in Roger Corman's The Tomb of Ligeia (1965). She later appeared in the cult series The Corridor People (1966), as the ill-fated reporter Joan Hart in Damien: Omen II (1978), and playing one of The Cleopatras (1983), a BBC historical drama. She starred as Alison in Hell Boats (1970). An article in the Toronto Star reported an incident of Elizabeth Shepherd being a victim of identity theft and mortgage fraud in 2006."
"http://dbpedia.org/resource/Geoff_Nicholls","Geoff Nicholls","http://dbpedia.org/resource/Birmingham","http://www.black-sabbath.com/personnel/nicholls.html",,"Geoff Nicholls (28 February 1948, Birmingham, England) is a musician and keyboardist, who is best known as the longtime sideman for the heavy metal band Black Sabbath. Nicholls also played in the NWOBHM band Quartz before joining Black Sabbath. In the late 1960s / early 1970s, Geoff played lead guitar for the Birmingham band Johnny Neal and the Starliners. Nicholls was originally brought in as a second guitarist when Black Sabbath doubted whether they would even continue under that name.","Geoff Nicholls (28 February 1948, Birmingham, England) is a musician and keyboardist, who is best known as the longtime sideman for the heavy metal band Black Sabbath. Nicholls also played in the NWOBHM band Quartz before joining Black Sabbath. In the late 1960s / early 1970s, Geoff played lead guitar for the Birmingham band Johnny Neal and the Starliners. Nicholls was originally brought in as a second guitarist when Black Sabbath doubted whether they would even continue under that name. Nicholls then switched to bass when Geezer Butler left briefly, and then became the band's keyboardist upon Butler's return and the decision to keep the Sabbath name. Nicholls' first appearance on a Black Sabbath album was on 1980's Heaven And Hell, and he has been credited as keyboardist on every Sabbath release since that time, although he was not an official member until 1986. He remained an official member until 1991, then regained member status from 1993 to 1996. He was an unofficial member once again since the reunion with Ozzy Osbourne in 1997. Although his main role with Sabbath has been on the keyboard Nicholls also played some rhythm guitar on the reunion tours, e.g. during Iommi's solo in ""Snowblind"" and a few tracks during the Headless Cross and Forbidden tours. In addition to not always being credited as a full member of the band, Nicholls has rarely appeared on stage proper during Sabbath shows, instead usually playing from a side-stage or backstage position. One exception to this was the tour in support of the 1986 album Seventh Star where he played on stage as an equal member of the band. Another is a concert in May 1988, where Nicholls played bass for a charity function. Nicholls' involvement with the band ended when Adam Wakeman (a member of Ozzy Osbourne's solo band and son of Rick Wakeman from Yes) was chosen to play keyboards during Sabbath's 2004 and 2005 tours as part of Ozzfest and Scott Warren handled keyboard duties on the 2007 Heaven and Hell tour. Nicholls is currently playing keyboards with former Black Sabbath singer Tony Martin in his band Tony Martin's Headless Cross. Nicholls has previously performed on both of Martin's solo albums and their support tours."
"http://dbpedia.org/resource/Edward_Stanford","Edward Stanford","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Westminster_Hospital_location_-_Stanford_map_of_London_1862.jpg/200px-Westminster_Hospital_location_-_Stanford_map_of_London_1862.jpg","Edward Stanford was the founder of Stanford's Ltd, now a pair of map and book stores based in London and Bristol, UK.","Edward Stanford was the founder of Stanford's Ltd, now a pair of map and book stores based in London and Bristol, UK."
"http://dbpedia.org/resource/Mark_Platts_(footballer)","Mark Platts (footballer)","http://dbpedia.org/resource/Sheffield",,,"Mark Platts (born 23 May 1979) is an English football midfielder. He represented England as a schoolboy. Platts began his career as a trainee with Sheffield Wednesday, making his league debut, while still a trainee, on 10 February 1996 as a late substitute for Chris Waddle in Wednesday's 2-1 win against Wimbledon. At the time this made him the youngest ever outfield player to appear for Wednesday, and the third youngest in all behind goalkeepers Peter Fox and Gary Scothern.","Mark Platts (born 23 May 1979) is an English football midfielder. He represented England as a schoolboy. Platts began his career as a trainee with Sheffield Wednesday, making his league debut, while still a trainee, on 10 February 1996 as a late substitute for Chris Waddle in Wednesday's 2-1 win against Wimbledon. At the time this made him the youngest ever outfield player to appear for Wednesday, and the third youngest in all behind goalkeepers Peter Fox and Gary Scothern. Two weeks later he came on in the second half for Lee Briscoe in the 1-0 defeat away to Tottenham Hotspur. He turned professional on 16 October 1996, but failed to appear in the Wednesday first team whilst a professional. He joined Torquay United in March 1999, making his Torquay debut in a goalless draw away to local rivals Plymouth Argyle on 8 March. He played 41 first team games for Torquay, but became increasingly homesick and was released by Torquay in October 2000, when he joined Worksop Town and played alongside Chris Waddle again."
"http://dbpedia.org/resource/Margaret_Masterman","Margaret Masterman","http://dbpedia.org/resource/London",,,"Margaret Masterman (4 May 1910 – 1 April 1986) was a British linguist and philosopher, most known for her pioneering work in the field of computational linguistics and especially machine translation.","Margaret Masterman (4 May 1910 – 1 April 1986) was a British linguist and philosopher, most known for her pioneering work in the field of computational linguistics and especially machine translation."
"http://dbpedia.org/resource/Roger_Wilkinson","Roger Wilkinson","http://dbpedia.org/resource/St_Albans",,,"Roger Wilkinson (born 22 March 1945) is a former football player for Luton Town and Stevenage, who went on coach at Crystal Palace, West Bromwich Albion and the New Zealand U17s and U20s National Teams, where he was also Director of Coaching at the New Zealand Football Association. He is the co-founder of Premier Skills Coaching Ltd, alongside John Cartwright, former Arsenal First Team Coach and FA Technical Director at Lilleshall National School of Excellence.","Roger Wilkinson (born 22 March 1945) is a former football player for Luton Town and Stevenage, who went on coach at Crystal Palace, West Bromwich Albion and the New Zealand U17s and U20s National Teams, where he was also Director of Coaching at the New Zealand Football Association. He is the co-founder of Premier Skills Coaching Ltd, alongside John Cartwright, former Arsenal First Team Coach and FA Technical Director at Lilleshall National School of Excellence."
"http://dbpedia.org/resource/Jennifer_Lim_(British_actress)","Jennifer Lim (British actress)","http://dbpedia.org/resource/London",,,"Jennifer Lim (born 1980) is a British actress, who is perhaps best known for her appearance as Samantha in the first television show made especially for mobile phones, called When Evil Calls directed by Johannes Roberts. Another role Lim is known for is Kana in the 2005 horror film Hostel. In the short film Isolation 9, written and directed by Jo Ho, Lim portrays Amy, a sick teenager. She is in hospital isolation, and develops a fragile relationship with a custodian.","Jennifer Lim (born 1980) is a British actress, who is perhaps best known for her appearance as Samantha in the first television show made especially for mobile phones, called When Evil Calls directed by Johannes Roberts. Another role Lim is known for is Kana in the 2005 horror film Hostel. In the short film Isolation 9, written and directed by Jo Ho, Lim portrays Amy, a sick teenager. She is in hospital isolation, and develops a fragile relationship with a custodian. Not to be confused with the US-based actress of the same name."
"http://dbpedia.org/resource/John_Smith_(private)","John Smith (private)","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Victoria_Cross_Medal_without_Bar.png/200px-Victoria_Cross_Medal_without_Bar.png","Private John Smith VC was an English recipient of the Victoria Cross, the highest and most prestigious award for gallantry in the face of the enemy that can be awarded to British and Commonwealth forces. He was born in London 1822 and enlisted in the 1st Madras European Fusiliers in 1841. He was awarded the Victoria Cross for action on 16 November 1857 at the Siege of Lucknow. His citation read: For being one of the first to try and enter the gateway on the north side of Secundra Bagh.","Private John Smith VC was an English recipient of the Victoria Cross, the highest and most prestigious award for gallantry in the face of the enemy that can be awarded to British and Commonwealth forces. He was born in London 1822 and enlisted in the 1st Madras European Fusiliers in 1841. He was awarded the Victoria Cross for action on 16 November 1857 at the Siege of Lucknow. His citation read: For being one of the first to try and enter the gateway on the north side of Secundra Bagh. On the gateway being burst open, he was one of the first to enter, and was surrounded by the enemy. He received a sword-cut on the head, a bayonet wound on the left side, and a contusion from the butt-end of a musket on the right shoulder, notwithstanding which he fought his way out, and continued to perform his duties for the rest of the day. Smith was discharged on pension in 1861 and died on 6 May 1866 at Tanjore, India."
"http://dbpedia.org/resource/Samuel_Coleridge-Taylor","Samuel Coleridge-Taylor","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Samuel_Coleridge-Taylor.jpg/200px-Samuel_Coleridge-Taylor.jpg","Samuel Coleridge-Taylor (15 August 1875 – 1 September 1912) was an English composer who achieved such success that he was once called the ""African Mahler"".","Samuel Coleridge-Taylor (15 August 1875 – 1 September 1912) was an English composer who achieved such success that he was once called the ""African Mahler""."
"http://dbpedia.org/resource/Augustus_d'Este","Augustus d'Este","http://dbpedia.org/resource/London",,,"Sir Augustus Frederick d'Este (1794–1848) was the son of Prince Augustus Frederick, Duke of Sussex, and Lady Augusta Murray, and the grandson of George III. His parents' marriage was in contravention of the Royal Marriages Act 1772 and thus legally null and void. Therefore, Augustus d'Este was illegitimate for purposes of British law. He was born Augustus Frederick Hanover, but the last name was later legally changed to d'Este.","Sir Augustus Frederick d'Este (1794–1848) was the son of Prince Augustus Frederick, Duke of Sussex, and Lady Augusta Murray, and the grandson of George III. His parents' marriage was in contravention of the Royal Marriages Act 1772 and thus legally null and void. Therefore, Augustus d'Este was illegitimate for purposes of British law. He was born Augustus Frederick Hanover, but the last name was later legally changed to d'Este. An active member of the Aborigines Protection Society particularly interested in native Americans he gave considerable assistance to Peter Jones, the Mississauga missionary and leader to argue for title to their lands in Upper Canada. Augustus d’Este is the earliest recorded person for whom a definite diagnosis of multiple sclerosis can be made. The course of his MS, which was not diagnosed during his lifetime, is known from the diaries he kept. D'Este left a detailed diary describing his 22 years living with the disease. He began his diary in 1822 and it had its last entry in 1846; only to remain unknown until 1948. His symptoms began at age 28 with a sudden transient visual loss after the funeral of a friend. During the course of his disease he developed weakness of the legs, clumsiness of the hands, numbness, dizziness, bladder disturbances, and erectile dysfunction. By 1843 he was experiencing persistent symptoms including tremor and nocturnal spasms, and in 1844 he began to use a wheelchair. In his last years he was confined to his bed. Despite his illness, he kept an optimistic view of life."
"http://dbpedia.org/resource/Charlotte_Ritchie","Charlotte Ritchie","http://dbpedia.org/resource/London",,,"Charlotte Ritchie is an English actress and member of the classical crossover band All Angels. Ritchie joined the National Youth Music Theatre (NYMT) aged eleven and performed in a touring production of Pendragon in Japan, as well as appearing in summer productions in London, Devon and Edinburgh with the NYMT and Youth Music Theatre:UK.","Charlotte Ritchie is an English actress and member of the classical crossover band All Angels. Ritchie joined the National Youth Music Theatre (NYMT) aged eleven and performed in a touring production of Pendragon in Japan, as well as appearing in summer productions in London, Devon and Edinburgh with the NYMT and Youth Music Theatre:UK. Educated at James Allen's Girls' School in Dulwich South London, she took part as an uncredited extra in Harry Potter: The Goblet of Fire and went on to play the lead character in a short film The Open Doors with Michael Sheen and Cherie Lunghi. She appeared in The Pierglass, at the Young Pleasance Theatre at the Edinburgh Fringe in August 2006. Ritchie was presenter on Boomerang, performed with All Angels in an episode of Emmerdale and played Emily Owen, a neighbour in the BBC's Life of Riley. She has completed a degree in English and Drama at Bristol University. In 2011, Ritchie began starring as Oregon in the Channel 4 comedy series Fresh Meat."
"http://dbpedia.org/resource/Chetan_Patel","Chetan Patel","http://dbpedia.org/resource/London",,,"Chetan Morar Patel is a former English cricketer who played first-class and List A cricket for Hampshire in 1997, as well as playing at first-class level for Oxford University. In 1999 he appeared in one List A game for the Middlesex Cricket Board side. In May 1997, playing for Oxford against Warwickshire at The University Parks, Patel became the first player to take a first-class hat-trick for the university in thirty years.","Chetan Morar Patel is a former English cricketer who played first-class and List A cricket for Hampshire in 1997, as well as playing at first-class level for Oxford University. In 1999 he appeared in one List A game for the Middlesex Cricket Board side. In May 1997, playing for Oxford against Warwickshire at The University Parks, Patel became the first player to take a first-class hat-trick for the university in thirty years."
"http://dbpedia.org/resource/Gozie_Ugwu","Gozie Ugwu","http://dbpedia.org/resource/Oxford",,,"Chigozie Eze ""Gozie"" Ugwu (born 22 April 1993) is an English footballer who plays as a forward for Reading. He made his debut in the Football League in 2012.","Chigozie Eze ""Gozie"" Ugwu (born 22 April 1993) is an English footballer who plays as a forward for Reading. He made his debut in the Football League in 2012."
"http://dbpedia.org/resource/Callum_McFadzean","Callum McFadzean","http://dbpedia.org/resource/Sheffield","http://www.sufc.co.uk/team/player-profile/index.aspx?playerid=493110",,"Callum Jeffrey McFadzean (born 1 April 1994) is a footballer who plays as a midfielder for Sheffield United in Football League One. Born in Sheffield he came through the ranks at his home-town club and has also represented England at U16 level.","Callum Jeffrey McFadzean (born 1 April 1994) is a footballer who plays as a midfielder for Sheffield United in Football League One. Born in Sheffield he came through the ranks at his home-town club and has also represented England at U16 level."
"http://dbpedia.org/resource/John_Pendray","John Pendray","http://dbpedia.org/resource/London",,"http://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Portrait_John_Pendray.jpg/200px-Portrait_John_Pendray.jpg","John Pendray, (born July 12, 1937 in the city of London, England), is a Franco-British painter. Graduated from the Saint Martin School of Art and the University of London Institute of Pedagogy, he taught painting, sculpture and ceramics during 11 years. Then he moved to Marseille, France, where he first worked as an independent designer. He’s a professional painter since 1990. In 2000 he obtained French nationality and, in 2001 he was appointed Ofﬁcial Painter of the French Navy.","John Pendray, (born July 12, 1937 in the city of London, England), is a Franco-British painter. Graduated from the Saint Martin School of Art and the University of London Institute of Pedagogy, he taught painting, sculpture and ceramics during 11 years. Then he moved to Marseille, France, where he first worked as an independent designer. He’s a professional painter since 1990. In 2000 he obtained French nationality and, in 2001 he was appointed Ofﬁcial Painter of the French Navy."
